BVUCOE Pune - Bharati Vidyapeeth Deemed University College of Engineering
VIT Pune - Vishwakarma Institute of Technology
SIT Pune - Symbiosis Institute of Technology
AIT Pune - Army Institute of Technology
"KJ Somaiya College of Engineering, Mumbai"
RCPIT Shirpur - RC Patel Institute of Technology
SLRTCE Thane - Shree LR Tiwari College of Engineering
"Maratha Vidya Prasarak Samaj's Karmaveer Adv Baburao Ganpatrao Thakare College of Engineering, Nashik"
"Pillai College of Engineering, New Panvel"
IIIT Nagpur - Indian Institute of Information Technology
TKIET Warananagar - Tatyasaheb Kore Institute of Engineering and Technology
"St Vincent Pallotti College of Engineering and Technology, Nagpur"
"International Institute of Information Technology, Pune"
"Annasaheb Dange College of Engineering and Technology, Sangli"
PVPIT Budhgaon - Padmabhooshan Vasantraodada Patil Institute of Technology
"JSPM Narhe Technical Campus, Pune"
"MET Bhujbal Knowledge City, Nashik"
DPCOE Pune - Dhole Patil College of Engineering
"MGM's College of Engineering, Nanded"
MGM CET Mumbai - Mahatma Gandhi Mission's College of Engineering and Technology
"Bharati Vidyapeeth College of Engineering, Navi Mumbai"
RIT Sangli - KE Society's Rajarambapu Institute of Technology
APSIT Thane - AP Shah Institute of Technology
VCET Vasai - Vidyavardhini's College of Engineering and Technology
"GH Raisoni College of Engineering and Management, Pune"
"Narsee Monjee Institute of Management Studies, Shirpur"
"Shri Sant Gadge Baba College of Engineering and Technology, Bhusawal"
DYPCET Kolhapur - DY Patil College of Engineering and Technology
VPKBIET Baramati - Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering and Technology
"Amrutvahini College of Engineering, Ahmednagar"
"St John College of Engineering and Management, Palghar"
SSPU Pune - Symbiosis Skills and Professional University
DYPCOE Ambi - DY Patil College of Engineering
"Saraswati College of Engineering, Navi Mumbai"
"Ballarpur Institute of Technology, Chandrapur"
"Dr DY Patil School of Engineering and Technology, Pune"
"Atharva College of Engineering, Malad"
"Navsahyadri Group of Institutes, Pune"
"Shah and Anchor Kutchhi Engineering College, Mumbai"
"Sipna College of Engineering and Technology, Amravati"
"Everest College of Engineering and Technology, Aurangabad"
"Marathwada Mitra Mandal's Institute of Technology, Pune"
"Jayawantrao Sawant College of Engineering, Pune"
RGIT Mumbai - MCTs Rajiv Gandhi Institute of Technology
"CSMSS CHH Shahu College of Engineering, Aurangabad"
SKNCOE Vadgaon - Smt Kashibai Navale College of Engineering
"Abha Gaikwad-Patil College of Engineering, Nagpur"
"Abhinav Education Society's College of Engineering and Technology, Wadwadi"
"Bharati Vidyapeeth's College of Engineering, Kolhapur"
APCOER Pune - ABMSP's Anantrao Pawar College of Engineering and Research
DIEMS Aurangabad - Deogiri Institute of Engineering and Management Studies
MESCOE Pune - Modern Education Society's College of Engineering
"Sanjay Ghodawat University, Kolhapur"
"Dr DY Patil Institute of Engineering Management and Research, Pune"
"GS Mandal's Marathwada Institute of Technology, Aurangabad"
CSMIT Panvel - Chhatrapati Shivaji Maharaj Institute of Technology
MMCOE Pune - Marathwada Mitra Mandal's College of Engineering
SRCOE Pune - Shree Ramchandra College of Engineering
"Smt Indira Gandhi College of Engineering, Navi Mumbai"
"Lokmanya Tilak College of Engineering, Navi Mumbai"
"Rizvi College of Engineering, Bandra"
"GH Raisoni Institute of Engineering and Management, Jalgaon"
"RH Sapat College of Engineering, Management Studies and Research, Nashik"
PESCOE Aurangabad - PES College of Engineering
"SKN Sinhgad College of Engineering, Korti"
"Sinhgad Academy of Engineering, Kondhwa"
"PR Pote College of Engineering and Management, Amravati"
"Sinhgad Institute of Technology, Lonavala"
SVERI College of Engineering Pandharpur - Shri Vithal Education and Research Institute's College of Engineering
"Prof Ram Meghe College of Engineering and Management, Badnera"
PHCET Rasayani - Pillai’s HOC College of Engineering and Technology
"Viva Institute of Technology, Thane"
SITS Narhe - Sinhgad Institute of Technology and Science
"Dr DY Patil Technical Campus, Pune"
PVPIT Pune - Padmabhooshan Vasantdada Patil Institute of Technology
"Universal College of Engineering, Thane"
"Fabtech Technical Campus, Solapur"
"RCERT Chandrapur - Rajiv Gandhi College of Engineering, Research and Technology"
"Xavier Institute of Engineering, Mumbai"
"RMD Sinhgad School of Engineering, Warje"
"JD College of Engineering and Management, Nagpur"
"Shivajirao S Jondhale College of Engineering, Thane"
"New Horizon Institute of Technology and Management, Thane"
"MS Bidve Engineering College, Latur"
"Karmaveer Bhaurao Patil College of Engineering, Satara"
"Matoshri College of Engineering and Research Centre, Nashik"
"Bharati Vidyapeeth's College of Engineering for Women, Pune"
"DY Patil School of Engineering Academy, Ambi"
KDK Nagpur - KDK College of Engineering
"SVPM's College of Engineering, Pune"
"Adarsh Institute of Technology and Research Center, Sangli"
"Godavari College of Engineering, Jalgaon"
"GH Raisoni Institute of Engineering and Technology, Pune"
ACET Nagpur - Anjuman College of Engineering and Technology
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal"
PREC Loni - Pravara Rural Engineering College
"Theem College of Engineering, Thane"
SIEM Nashik - Sandip Institute of Engineering and Management
"Dr Babasaheb Ambedkar College of Engineering and Research, Nagpur"
"Shivajirao S Jondhle College of Engineering and Technology, Thane"
"Matoshri Pratishthans Group of Institutions, Nanded"
"Sharad Institute of Technology, College of Engineering, Yadrav"
"Shri Jaykumar Rawal Institute of Technology, Dondaicha"
"Shri Shivaji Vidya Prasarak Sanstha's Bapusaheb Shivajirao Deore College of Engineering, Dhule"
"Aditya Engineering College, Beed"
"Bharat Ratna Indira Gandhi College of Engineering, Solapur"
"College of Engineering and Technology, Akola"
"DY Patil Education Society's DY Patil Technical Campus, Kolhapur"
"Padmabhushan Vasantdada Patil Pratishthan's College of Engineering, Mumbai"
ICEM Pune - Indira College of Engineering and Management
TGPCET Nagpur - Tulsiramji Gaikwad Patil College of Engineering and Technology
"Trinity College of Engineering and Research, Pune"
"Shram Sadhana Bombay Trust's College of Engineering and Technology, Jalgaon"
"Siddhant College of Engineering, Pune"
NKOCET Solapur - Nagesh Karajgi Orchid College of Engineering and Technology
"Trinity Academy of Engineering, Pune"
SBJITMR Nagpur - SB Jain Institute of Technology Management and Research
"Nagnathappa Halge College of Engineering, Beed"
"College of Engineering, Pandharpur"
"Shreeyash College of Engineering and Technology, Aurangabad"
"Sanjay Bhokare Group of Institutes, Miraj"
"Bharat College of Engineering, Thane"
"Alard College of Engineering and Management, Pune"
"Prof Ram Meghe Institute of Technology and Research, Badnera"
"Jawahar Education Society's AC Patil College of Engineering, Navi Mumbai"
"SKN Sinhgad Institute of Technology and Science, Lonavala"
"JSPMs Bhivarabai Sawant Institute of Technology and Research, Pune"
"Mahatma Basaweshwar Education Society's College of Engineering, Ambajogai"
"Dr JJ Magdum College of Engineering, Jaysingpur"
"Alamuri Ratnamala Institute of Engineering and Technology, Thane"
"NBN Sinhgad Technical Institutes Campus, Ambegaon"
JCET Yavatmal - Jagadambha College of Engineering and Technology
"Guru Gobind Singh College of Engineering and Research Centre, Nashik"
"Gramin Technical and Management Campus, Nanded"
"KJ College of Engineering and Management Research, Pune"
"Dr DY Patil College of Engineering and Innovation, Pune"
"Bharati Vidyapeeth's College of Engineering, Lavale"
"Yashoda Technical Campus, Satara"
"KC College of Engineering and Management Studies and Research, Thane"
"Shri Chhatrapati Shivaji Maharaj College of Engineering, Ahmednagar"
"College of Engineering and Technology, North Maharashtra Knowledge City, Jalgaon"
"NBN Sinhgad School of Engineering, Ambegaon"
"ISB and M School of Technology, Pune"
"Dattakala Group of Institution, Pune"
"Terna Public Charitable Trust's College of Engineering, Osmanabad"
AEC Chikhli - Anuradha Engineering College
KGCE Karjat - Konkan Gyanpeeth College of Engineering
"MET Institute of Engineering, Nashik"
NMIET Pune - Nutan Maharashtra Institute of Engineering and Technology
"Gharda Institute of Technology, Ratnagiri"
JIT Nagpur - Jhulelal Institute of Technology
"Priyadarshini Bhagwati College of Engineering, Nagpur"
ACE Aurangabad - Aurangabad College of Engineering
"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
"Sanmati Engineering College, Washim"
PIET Nagpur - Priyadarshini Institute of Engineering and Technology
"PDEA's College of Engineering, Pune"
JCOE Kuran - Jaihind College of Engineering
"Sahyadri Valley College of Engineering and Technology, Pune"
NIT Nagpur - Nagpur Institute of Technology
"Khandesh College Education Society's College of Engineering and Management, Jalgaon"
"Late GN Sapkal College of Engineering, Nashik"
"Pune Vidhyarthi Griha's College of Engineering, Nashik"
"Dr Sau Kamaltai Gawai Institute of Engineering and Technology, Amravati"
GNIET Nagpur - Guru Nanak Institute of Engineering and Technology
"Babasaheb Naik College of Engineering, Yavatmal"
"Arvind Gavali College of Engineering, Satara"
"GH Raisoni College of Engineering and Management, Ahmednagar"
"Padmashri Dr VB Kolte College of Engineering, Malkapur"
"SNJB's Late Sau Kantabai Bhavarlalji Jain College of Engineering, Nashik"
"Genba Sopanrao Moze College of Engineering, Balewadi"
SBPCOE Pune - SB Patil College of Engineering
"Dr Rajendra Gode Institute of Technology and Research, Amravati"
KITS Nagpur - Kavikulguru Institute of Technology and Science
"Madhukarrao Pandav College of Engineering, Bhandara"
"Deogiri Technical Campus for Engineering and Management Studies, Aurangabad"
RGCER Nagpur - Rajiv Gandhi College of Engineering and Research
"Dr Daulatrao Aher College of Engineering, Karad"
"Sanjeevan Engineering and Technology Institute, Kolhapur"
"NB Navale Sinhgad College of Engineering, Solapur"
"SND College of Engineering and Research Centre, Nashik"
"Maulana Mukhtar Ahmad Nadvi Technical Campus, Nashik"
Cummins College of Engineering for Women Nagpur - Maharshi Karve Stree Shikshan Samstha Cummins College of Engineering for Women
"Jaywant College of Engineering and Polytechnic, Sangli"
"Keystone School of Engineering, Pune"
"AG Patil Institute of Technology, Solapur"
BSCOER Narhe Pune - Bhivarabai Sawant College of Engineering and Research
UCOER Pune - Universal College of Engineering and Research
"Jamia Institute of Engineering and Management Studies, Nandurbar"
"Dilkap Research Institute of Engineering and Management Studies, Raigad"
"Vidarbha Institute of Technology, Nagpur"
"Shri Shivaji Institute of Engineering and Management Studies, Parbhani"
"Balaghat Engineering College, Latur"
"GM Vedak Institute of Technology, Raigad"
"Agnihotri College of Engineering, Wardha"
"Govindrao Wanjari College of Engineering and Technology, Nagpur"
"Vishwatmak Om Gurudev College of Engineering, Thane"
"Hanuman Vyayam Prasarak Mandal's College of Engineering and Technology, Amravati"
BDCE Wardha - Bapurao Deshmukh College of Engineering
"Shatabdi Institute of Engineering and Research, Nashik"
"Genba Sopanroa Moze Trust's Parvatibai Genba Moze College of Engineering, Pune"
"GH Raisoni College of Engineering and Management, Amravati"
"Watumull Institute of Electronics Engineering and Computer Technology, Mumbai"
"Vidya Prasarini Sabha's College of Engineering and Technology, Lonavala"
"Shri Chhatrapati Shivajiraje College of Engineering, Pune"
"Metropolitan Institute of Technology and Management, Sindhudurg"
SVIT Nashik - Sir Visvesvaraya Institute of Technology
"Yadavrao Tasgaonkar Institute of Engineering and Technology, Raigad"
"Nuva College of Engineering and Technology, Nagpur"
"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology, Khalapur"
SITRC Nashik - Sandip Institute of Technology and Research Center
"Sandipani Technical Campus Faculty of Engineering and Polytechnic, Latur"
"Al-Ameen Educational and Medical Foundation's College of Engineering and Management Study, Pune"
"PK Technical Campus, Pune"
"Vilasrao Deshmukh Foundation Group of Institutions- School of Engineering and Technology, Latur"
"Shri Gulabrao Deokar College of Engineering, Jalgaon"
"Shree Santkrupa Institute of Engineering and Technology, Satara"
BELHE Pune - Samarth Group of Institutions
"Priyadarshini JL College of Engineering, Nagpur"
"Adsul's Technical Campus, Ahmednagar"
"Phaltan Education Society's College of Engineering, Satara"
RMCET Ratnagiri - Rajendra Mane College of Engineering and Technology
"Suryodaya College of Engineering and Technology, Nagpur"
"JSPM's Bhivarabai Sawant Institute of Technology and Research for Women, Satara"
"Rajiv Gandhi College of Engineering, Parner"
"Rajaram Shinde College of Engineering, Chiplun"
"Manav School of Engineering and Technology, Akola"
"Shri Tulja Bhavani College of Engineering, Osmanabad"
"VPMs Maharshi Parshuram College of Engineering, Ratnagiri"
DMIETR Wardha - Datta Meghe Institute of Engineering Technology and Research
"Shri Someshwar Shikshan Prasarak Mandal's Sharadchandra Pawar College of Engineering and Technology, Someshwarnagar"
"Ideal Institute of Technology, Wada"
"Brahma Valley College of Engineering and Research Institute, Nashik"
"Loknete Gopinathji Munde Institute of Engineering Education and Research, Nashik"
"BR Harne College of Engineering and Technology, Thane"
"Khurana Sawant Institute of Engineering and Technology, Hingoli"
"Manoharbhai Patel Institute of Engineering and Technology, Shahapur Bhandara"
"Institute of Knowledge College of Engineering, Pune"
"Sant Gajanan Maharaj College of Engineering, Mahagaon"
"Sahakar Maharshi Shankarrao Mohite-Patil Institute of Technology and Research, Solapur"
"Gangamai College of Engineering, Dhule"
"GV Acharya Institute of Engineering and Technology, Raigad"
SSPACE Wardha - Shri Shankarprasad Agnihotri College of Engineering
"International Centre of Excellence in Engineering and Management, Aurangabad"
"Hi-Tech Institute of Technology, Aurangabad"
"Matsyodari Shikshan Sanstha's College of Engineering and Technology, Jalna"
"Maharashtra Udayagiri Institute of Management and Technology, Latur"
"Sai Institute of Engineering and Technology, Aurangabad"
"Siddhivinayak Technical Campus, Buldana"
SPCOE Pune - Sharadchandra Pawar College of Engineering
"Rajarshi Shahu College of Engineering, Buldana"
"Jawahar Education Society's Institute of Technology, Management and Research, Nashik"
"JT Mahajan College of Engineering, Faizpur"
"Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur"
"Nagarjuna Institute of Engineering Technology and Management, Nagpur"
"Bhagwant Institute of Technology, Solapur"
"Manoharbhai Patel Institute of Engineering and Technology, Gondia"
WCEM Nagpur - Wainganga College of Engineering and Management
"Acharya Vinoba Bhave Institute of Technology, Wardha"
"Nanasaheb Mahadik College of Engineering, Sangli"
"Vilasrao Deshmukh College of Engineering and Technology, Nagpur"
"Vishwabharati Academy's College of Engineering, Ahmednagar"
"Smt Rajshree Mulak College of Engineering for Women, Nagpur"
SRPCE Nagpur - Sanmarg Shikshan Sanstha Smt Radhikatai Pandav College of Engineering
"Sindhudurg Shikshan Prasarak Mandal's College of Engineering, Sindhudurg"
"Namdeorao Poreddiwar College of Engineering and Technology, Gadchiroli"
BMIT Solapur - Brahmdevdada Mane Institute of Technology
"GH Raisoni Institute of Business Management, Jalgaon"
"Shri PD Patil College of Engineering, Paldhi"
"Vidya Niketan College of Engineering, Ahmednagar"
"Purandar College of Engineering and Management Research, Pune"
"Sanghavi College of Engineering, Nashik"
"VJ Shinde College of Engineering, Osmanabad"
"Excelsior Education Society KC College of Engineering, Thane"
"SDNCRES's Late Narayandas Bhawandas Chhabada Institute of Engineering and Technology, Satara"
"Shri Chhatrapati Shivaji College of Engineering, Ahmednagar"
PIGCE Nagpur - Priyadarshini Indira Gandhi College of Engineering
"Yadavrao Tasgaonkar College of Engineering and Management, Raigad"
"Dhananjay Mahadik Group of Institutions, Kolhapur"
SRTTC Pune - Suman Ramesh Tulsiani Technical Campus Faculty of Engineering
"Bhonsla College of Engineering and Research, Akola"
"College of Engineering, Vairag"
"Flora Institute of Technology, Pune"
"Karmayogi Engineering College, Solapur"
"Shri Sai College of Engineering and Technology, Chandrapur"
"Pankaj Laddhad Institute of Technology and Management Studies, Buldana"
"Shri Saibaba Institute of Engineering, Research and Allied Sciences, Ahmednagar"
"Hon Shri Babanrao Pachpute Vichardhara Trust's Group of Institutions, Shrigonda"
"Dhamangaon Education Society's College of Engineering and Technology, Dhamangaon Rly"
"Guru Nanak Institute of Technology, Nagpur"
"Satara College of Engineering and Management, Satara"
"Sanjay Education Society's College of Engineering, Dhule"
"Pratap Institute of Management and Technology, Washim"
"Suresh Deshmukh College of Engineering, Wardha"
"KDK College of Engineering, Umrer"
OMCOE Wardha - Om College of Engineering
